name,city,state,phone,email,website,confidence,next_action,gap_field,gap_category,gap_index,total_gaps_for_record
Mr. Handy's Blues Hall,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com,Medium,jshivers@bealestreet.com / (901) 526-0115,venue.lat_lon,venue,38,46
Mr. Handy's Blues Hall,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com,Medium,jshivers@bealestreet.com / (901) 526-0115,venue.year_opened,venue,39,46
Mr. Handy's Blues Hall,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com,Medium,jshivers@bealestreet.com / (901) 526-0115,booking.lead_time_weeks,booking,40,46
Mr. Handy's Blues Hall,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com,Medium,jshivers@bealestreet.com / (901) 526-0115,booking.deal_structure,booking,41,46
Mr. Handy's Blues Hall,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com,Medium,jshivers@bealestreet.com / (901) 526-0115,booking.typical_fee_range,booking,42,46
Mr. Handy's Blues Hall,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com,Medium,jshivers@bealestreet.com / (901) 526-0115,booking.ticketing_platform,booking,43,46
Mr. Handy's Blues Hall,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com,Medium,jshivers@bealestreet.com / (901) 526-0115,booking.standard_set_length_min,booking,44,46
Mr. Handy's Blues Hall,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com,Medium,jshivers@bealestreet.com / (901) 526-0115,booking.in_house_promo_support,booking,45,46
Mr. Handy's Blues Hall,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com,Medium,jshivers@bealestreet.com / (901) 526-0115,calendar.nights_per_week_active,calendar,46,46
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.house_pa.brand_and_model,production,1,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.house_pa.subs,production,2,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.house_pa.monitors,production,3,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.mixer.front_of_house,production,4,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.mixer.monitor_console,production,5,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.mixer.channels,production,6,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.microphones.vocal_mic_models,production,7,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.microphones.instrument_mics,production,8,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.microphones.wireless_available,production,9,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.di_boxes,production,10,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.cables_and_stands,production,11,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.backline.drum_kit_details,production,12,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.backline.bass_amp,production,13,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.backline.guitar_amps,production,14,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.backline.keyboard,production,15,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.backline.piano,production,16,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.lighting,production,17,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.video_projection,production,18,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.live_stream_capability,production,19,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.recording_capability,production,20,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.tie_lines_to_recording_room,production,21,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.power,production,22,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,production.house_engineer_onsite,production,23,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.stage.width_ft,room,24,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.stage.depth_ft,room,25,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.stage.height_in,room,26,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.stage.ground_or_riser,room,27,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,staffing.door_staff,staffing,28,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,staffing.security,staffing,29,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,staffing.runners_hospitality,staffing,30,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.capacity_seated,room,31,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.capacity_official,room,32,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.green_room,room,33,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.load_in,room,34,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.parking,room,35,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.floor,room,36,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,room.sightlines,room,37,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,venue.lat_lon,venue,38,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,booking.lead_time_weeks,booking,39,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,booking.deal_structure,booking,40,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,booking.typical_fee_range,booking,41,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,booking.ticketing_platform,booking,42,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,booking.standard_set_length_min,booking,43,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,booking.in_house_promo_support,booking,44,45
The New Daisy Theatre,Memphis,TN,(901) 526-0115,jshivers@bealestreet.com,https://bealestreet.com/visit/the-new-daisy,High,jshivers@bealestreet.com / (901) 526-0115,calendar.nights_per_week_active,calendar,45,45
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.house_pa.brand_and_model,production,1,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.house_pa.subs,production,2,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.house_pa.monitors,production,3,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.mixer.front_of_house,production,4,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.mixer.monitor_console,production,5,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.mixer.channels,production,6,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.microphones.vocal_mic_models,production,7,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.microphones.instrument_mics,production,8,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.microphones.wireless_available,production,9,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.di_boxes,production,10,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.cables_and_stands,production,11,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.backline.drum_kit_details,production,12,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.backline.bass_amp,production,13,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.backline.guitar_amps,production,14,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.backline.keyboard,production,15,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.backline.piano,production,16,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.lighting,production,17,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.video_projection,production,18,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.live_stream_capability,production,19,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.recording_capability,production,20,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.tie_lines_to_recording_room,production,21,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.power,production,22,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,production.house_engineer_onsite,production,23,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,room.stage.width_ft,room,24,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,room.stage.depth_ft,room,25,46
Lafayette's Music Room,Memphis,TN,(901) 207-5097,booking@lafayettes.com,https://lafayettes.com,High,booking@lafayettes.com / (901) 207-5097,room.stage.height_in,room,26,46
